"COUNTY","COUNTYNAME","CITYNAME","REGION","STATE","COUNTYCODE","IsHotspot","Hotspot","UFOReports","CEs","UFOReports21stCent","RateUFOper100000","RateCEper100000","RateUFO21stCent","Rank","POP1990","POP1960","POPDIF6090","EDUC1960","Ocean","Lake","River","Interstate","Military","Nuclear","LONGITUDE","LATITUDE"
"Haralson","Haralson","Buchanan","US","GA","3S","0",,"0","0",,"0.0","0.0",,,"21966.0","14543.0","0.5104","215.0","0","0","0","1","0","0","85.13","33.48"
"Harris","Harris","Hamilton","US","GA","3T","0",,"4","0",,"22.4870699347875","0.0",,,"17788.0","11167.0","0.5929","213.0","0","1","0","1","0","0","84.54","32.44"
"Hart","Hart","Hartwell","US","GA","3U","0",,"1","1",,"5.07305194805195","5.07305194805195",,,"19712.0","15229.0","0.2944","235.0","0","1","0","0","0","0","82.57","34.22"
"Heard","Heard","Franklin","US","GA","3V","0","Franklin","7","4",,"81.131200741771","46.3606861381548",,,"8628.0","5333.0","0.6179","192.0","0","1","1","0","0","0","85.1","33.25"
"Henry","Henry","McDonough","US","GA","3W","0",,"10","2",,"17.0238845099675","3.4047769019935",,,"58741.0","17619.0","2.334","259.0","0","0","0","1","0","0","84.09","33.25"
"Houston","Houston","Perry","US","GA","3X","0",,"19","2",,"21.2985382476908","2.24195139449377",,,"89208.0","39154.0","1.2784","416.0","0","0","0","1","1","0","83.45","32.27"
"Irwin","Irwin","Ocilla","US","GA","3Y","0",,"0","0",,"0.0","0.0",,,"8649.0","9211.0","-0.061","185.0","0","0","0","0","0","0","83.16","31.35"
"Jackson","Jackson","Jefferson","US","GA","3Z","0",,"2","0",,"6.66555574070988","0.0",,,"30005.0","18499.0","0.622","192.0","0","0","0","1","0","0","83.35","34.06"
"Jasper","Jasper","Monticello","US","GA","4A","0",,"0","0",,"0.0","0.0",,,"8453.0","6135.0","0.3778","240.0","0","0","0","0","0","0","83.41","33.19"
"Jeff Davis","Jeff Davis","Hazlehurts","US","GA","4B","0",,"1","0",,"8.31117021276596","0.0",,,"12032.0","8914.0","0.3498","208.0","0","0","0","0","0","0","82.34","31.53"
"Jefferson","Jefferson","Louisville","US","GA","4C","0",,"0","0",,"0.0","0.0",,,"17408.0","17468.0","-0.0034","172.0","0","0","0","0","0","0","82.24","33.0"
"Jenkins","Jenkins","Millen","US","GA","4D","0",,"1","0",,"12.1256214380987","0.0",,,"8247.0","9148.0","-0.0985","197.0","0","0","1","0","0","0","81.58","32.48"
"Johnson","Johnson","Wrightsville","US","GA","4E","0",,"1","0",,"12.0062432464882","0.0",,,"8329.0","8048.0","0.0349","196.0","0","0","0","0","0","0","82.45","32.44"
"Jones","Jones","Gray","US","GA","4F","0",,"1","0",,"4.82183326100583","0.0",,,"20739.0","8468.0","1.4491","214.0","0","0","0","0","0","0","83.33","33.01"
"Lamar","Lamar","Barnesville","US","GA","4G","0",,"3","1",,"23.0096640589047","7.66988801963491",,,"13038.0","10240.0","0.2732","271.0","0","0","0","1","0","0","84.09","33.04"
"Lanier","Lanier","Lakeland","US","GA","4H","0",,"2","1",,"36.1598264328331","18.0799132164166",,,"5531.0","5097.0","0.0851","194.0","0","0","0","0","1","0","83.05","31.03"
"Laurens","Laurens","Dublin","US","GA","4I","0",,"4","0",,"10.0030009002701","0.0",,,"39988.0","32313.0","0.2375","246.0","0","0","1","1","0","0","82.54","32.31"
"Lee","Lee","Leesburg","US","GA","4J","0",,"3","0",,"18.4615384615385","0.0",,,"16250.0","6204.0","1.6193","232.0","0","1","0","0","0","0","84.11","31.44"
"Liberty","Liberty","Hinesville","US","GA","4K","0",,"3","1",,"5.68774291402029","1.89591430467343",,,"52745.0","14487.0","2.6409","314.0","1","0","1","1","1","0","81.36","31.53"
"Lincoln","Lincoln","Lincolnton","US","GA","4L","0",,"1","0",,"13.437248051599","0.0",,,"7442.0","5906.0","0.2601","181.0","0","1","0","0","0","0","82.29","33.47"
"Long","Long","Ludowici","US","GA","4M","0",,"0","0",,"0.0","0.0",,,"6202.0","3874.0","0.6009","168.0","0","0","1","0","0","0","81.45","31.42"
"Lowndes","Lowndes","Valdosta","US","GA","4N","0",,"12","2",,"15.7934220397205","2.63223700662008",,,"75981.0","49270.0","0.5421","358.0","0","0","0","1","1","0","83.51","30.51"
"Lumpkin","Lumpkin","Dahlonega","US","GA","4O","0",,"0","0",,"0.0","0.0",,,"14573.0","7241.0","1.0126","234.0","0","0","0","0","0","0","83.59","34.31"
"McDuffie","McDuffie","Thomson","US","GA","4P","0",,"4","1",,"19.881703862021","4.97042596550524",,,"20119.0","12627.0","0.5933","270.0","0","1","0","1","0","0","82.31","33.28"
"McIntosh","McIntosh","Darien","US","GA","4Q","0",,"0","0",,"0.0","0.0",,,"8634.0","6364.0","0.3567","187.0","1","0","0","1","0","0","81.27","31.23"
"Macon","Macon","Oglethorpe","US","GA","4R","0",,"1","0",,"7.62543846271161","0.0",,,"13114.0","13170.0","-0.0043","198.0","0","0","0","0","0","0","84.04","32.16"
"Madison","Madison","Danielsville","US","GA","4S","0",,"3","1",,"14.2517814726841","4.75059382422803",,,"21050.0","11246.0","0.8718","211.0","0","0","0","0","0","0","83.13","34.07"
"Marion","Marion","Buena Vista","US","GA","4T","0",,"2","1",,"35.778175313059","17.8890876565295",,,"5590.0","5477.0","0.0206","185.0","0","0","0","0","1","0","84.32","32.18"
"Meriwether","Meriwether","Greenville","US","GA","4U","0","Manchester","19","3",,"84.7797956360716","13.386283521485",,,"22411.0","19756.0","0.1344","235.0","0","0","0","1","0","0","84.7","33.0"
"Miller","Miller","Colquitt","US","GA","4V","0",,"0","0",,"0.0","0.0",,,"6280.0","6908.0","-0.0909","170.0","0","0","0","0","0","0","84.43","31.11"
"Mitchell","Mitchell","Camilla","US","GA","4W","0","Camilla/Pelham","7","2",,"34.5252774352651","9.86436498150432",,,"20275.0","19652.0","0.0317","222.0","0","0","1","0","0","0","84.13","31.14"
"Monroe","Monroe","Forsyth","US","GA","4X","0",,"0","0",,"0.0","0.0",,,"17113.0","10495.0","0.6306","252.0","0","0","0","1","0","0","83.58","33.02"
"Montgomery","Montgomery","Mount Vernon","US","GA","4Y","0",,"1","1",,"13.9606310205221","13.9606310205221",,,"7163.0","6284.0","0.1399","168.0","0","0","1","0","0","0","82.56","32.11"
"Morgan","Morgan","Madison","US","GA","4Z","0",,"1","1",,"7.76216719708142","7.76216719708142",,,"12883.0","10280.0","0.2532","224.0","0","0","0","1","0","0","83.3","33.33"
"Murray","Murray","Chatsworth","US","GA","5A","0",,"3","0",,"11.4735916166291","0.0",,,"26147.0","10447.0","1.5028","182.0","0","0","0","0","0","0","84.46","34.49"
"Muscogee","Muscogee","Columbus","US","GA","5B","0",,"21","4",,"11.7136514240453","2.23117169981816",,,"179278.0","158623.0","0.1302","393.0","0","1","1","1","1","0","84.59","32.28"
"Newton","Newton","Covington","US","GA","5C","0",,"5","0",,"11.9594336012246","0.0",,,"41808.0","20999.0","0.991","199.0","0","0","0","1","0","0","83.52","33.35"
"Oconee","Oconee","Watkinsville","US","GA","5D","0",,"1","0",,"5.67601316835055","0.0",,,"17618.0","6304.0","1.7947","222.0","0","0","0","0","0","0","83.26","33.51"
"Oglethorpe","Oglethorpe","Lexington","US","GA","5E","0",,"0","0",,"0.0","0.0",,,"9763.0","7926.0","0.2318","178.0","0","0","0","0","0","0","83.1","33.8"
"Paulding","Paulding","Dallas","US","GA","5F","0",,"4","0",,"9.61284275792459","0.0",,,"41611.0","13101.0","2.1762","166.0","0","0","0","0","0","0","84.51","33.55"
"Peach","Peach","Fort Valley","US","GA","5G","0",,"0","0",,"0.0","0.0",,,"21189.0","13846.0","0.5303","296.0","0","0","0","1","0","0","83.56","32.32"
"Pickens","Pickens","Jasper","US","GA","5H","0",,"0","0",,"0.0","0.0",,,"14432.0","8903.0","0.621","202.0","0","0","0","0","0","0","84.27","34.28"
"Pierce","Pierce","Blackshear","US","GA","5I","0",,"2","0",,"15.0060024009604","0.0",,,"13328.0","9678.0","0.3771","206.0","0","0","0","0","0","0","82.16","31.19"
"Pike","Pike","Zebulon","US","GA","5J","0",,"0","0",,"0.0","0.0",,,"10224.0","7138.0","0.4323","206.0","0","0","0","0","0","0","84.3","33.1"
"Polk","Polk","Cedartown","US","GA","5K","0",,"2","0",,"5.91453496968801","0.0",,,"33815.0","28015.0","0.207","210.0","0","0","0","0","0","0","85.15","34.01"
"Pulaski","Pulaski","Hawkinsville","US","GA","5L","0",,"2","0",,"24.6669955599408","0.0",,,"8108.0","8204.0","-0.0117","208.0","0","0","1","0","0","0","83.29","32.16"
"Putnam","Putnam","Eatonton","US","GA","5M","0",,"1","0",,"7.07363655655372","0.0",,,"14137.0","7798.0","0.8129","232.0","0","1","0","0","0","0","83.24","33.2"
"Quitman","Quitman","Georgetown","US","GA","5N","0",,"0","0",,"0.0","0.0",,,"2209.0","2432.0","-0.0917","157.0","0","1","0","0","0","0","85.07","31.03"
"Rabun","Rabun","Clayton","US","GA","5O","0",,"5","3",,"42.9258241758242","25.7554945054945",,,"11648.0","7456.0","0.5622","254.0","0","1","1","0","0","0","83.24","34.52"
"Randolph","Randolph","Cuthbert","US","GA","5P","0",,"0","0",,"0.0","0.0",,,"8023.0","11078.0","-0.2758","252.0","0","0","0","0","0","0","84.48","31.45"
"Richmond","Richmond","Augusta","US","GA","5Q","0",,"19","1",,"8.10725471287517","0.426697616467114",,,"234358.0","135601.0","0.7283","361.0","0","0","1","1","0","0","82.0","33.29"
"Rockdale","Rockdale","Conyers","US","GA","5R","0",,"5","1",,"9.24368194339169","1.84873638867834",,,"54091.0","10572.0","4.1164","230.0","0","0","0","1","0","0","84.01","33.41"
"Schley","Schley","Ellaville","US","GA","5S","0",,"0","0",,"0.0","0.0",,,"3588.0","3256.0","0.102","224.0","0","0","0","0","0","0","84.2","32.12"
"Screven","Screven","Sylvania","US","GA","5T","0",,"8","0",,"57.7951163126716","0.0",,,"13842.0","14919.0","-0.0722","223.0","0","0","1","0","0","0","81.4","32.45"
"Seminole","Seminole","Donalsonville","US","GA","5U","0",,"0","0",,"0.0","0.0",,,"9010.0","6802.0","0.3246","197.0","0","0","1","0","0","0","84.54","31.03"
"Spalding","Spalding","Griffin","US","GA","5V","1","Griffin","11","5",,"20.1994233982775","9.18155609012615",,"267","54457.0","35404.0","0.5382","239.0","0","0","0","0","0","0","84.17","33.15"
"Stephens","Stephens","Toccoa","US","GA","5W","0",,"4","1",,"17.1991228447349","4.29978071118373",,,"23257.0","18391.0","0.2646","292.0","0","1","0","0","0","0","83.21","34.34"
"Stewart","Stewart","Lumpkin","US","GA","5X","0",,"0","0",,"0.0","0.0",,,"5654.0","7371.0","-0.2329","180.0","0","1","0","0","0","0","84.49","32.03"
"Sumter","Sumter","Americus","US","GA","5Y","0",,"6","0",,"19.8491464867011","0.0",,,"30228.0","24652.0","0.2262","278.0","0","1","0","0","0","0","84.14","32.04"
"Talbot","Talbot","Talbotton","US","GA","5Z","0",,"2","1",,"30.6560392397302","15.3280196198651",,,"6524.0","7127.0","-0.0846","185.0","0","0","0","0","0","0","84.31","32.41"
"Taliaferro","Taliaferro","Crawfordville","US","GA","6A","0",,"1","0",,"52.2193211488251","0.0",,,"1915.0","3370.0","-0.4318","257.0","0","0","0","1","0","0","82.56","33.33"
"Tattnall","Tattnall","Reidsville","US","GA","6B","0",,"2","1",,"11.285407967498","5.64270398374901",,,"17722.0","15837.0","0.119","198.0","0","0","1","0","0","0","82.07","32.04"
"Taylor","Taylor","Butler","US","GA","6C","0",,"1","0",,"13.0855796911803","0.0",,,"7642.0","8311.0","-0.0805","183.0","0","0","0","0","0","0","84.16","32.33"
"Telfair","Telfair","McRae","US","GA","6D","0",,"0","0",,"0.0","0.0",,,"11000.0","11715.0","-0.061","204.0","0","0","1","0","0","0","82.55","32.02"
"Terrell","Terrell","Dawson","US","GA","6E","0","Bronwood/Dawson","6","2",,"56.3221627710504","18.7740542570168",,,"10653.0","12742.0","-0.1639","236.0","0","0","0","0","0","0","84.27","31.47"
"Thomas","Thomas","Thomasville","US","GA","6F","0",,"4","2",,"10.2600933668496","5.13004668342482",,,"38986.0","34319.0","0.136","273.0","0","0","0","0","0","0","83.59","30.5"
"Tift","Tift","Tifton","US","GA","6G","0",,"5","0",,"14.2865306588948","0.0",,,"34998.0","23487.0","0.4901","270.0","0","0","0","1","0","0","83.31","31.27"
"Toombs","Toombs","Lyons","US","GA","6H","0",,"3","1",,"12.4626121635095","4.15420405450316",,,"24072.0","16837.0","0.4297","232.0","0","0","1","0","0","0","82.19","32.12"
"Towns","Towns","Hiawassee","US","GA","6I","0",,"0","0",,"0.0","0.0",,,"6754.0","4538.0","0.4883","263.0","0","1","0","0","0","0","83.44","34.58"
"Treutlen","Treutlen","Soperton","US","GA","6J","0",,"0","0",,"0.0","0.0",,,"5994.0","5874.0","0.0204","146.0","0","0","0","1","0","0","82.37","32.23"
"Troup","Troup","La Grande","US","GA","6K","1","Lagrange","43","11",,"77.4272543935465","19.8069720541631",,"98","55536.0","47189.0","0.1769","251.0","0","1","1","1","0","0","85.03","33.03"
"Turner","Turner","Ashburn","US","GA","6L","0",,"3","1",,"34.4708721130645","11.4902907043548",,,"8703.0","8439.0","0.0313","226.0","0","0","0","1","0","0","83.41","31.42"
"Twiggs","Twiggs","Jeffersonville","US","GA","6M","0",,"0","0",,"0.0","0.0",,,"9806.0","7935.0","0.2358","150.0","0","0","0","1","0","0","83.21","32.41"
"Union","Union","Blairsville","US","GA","6N","0",,"3","0",,"25.0145918452431","0.0",,,"11993.0","6510.0","0.8422","173.0","0","1","0","0","0","0","83.52","34.52"
"Upson","Upson","Thomaston","US","GA","6O","0",,"1","1",,"3.80228136882129","3.80228136882129",,,"26300.0","23800.0","0.105","239.0","0","0","0","0","0","0","84.2","32.55"
"Walker","Walker","La Fayette","US","GA","6P","0",,"3","0",,"5.14226945491944","0.0",,,"58340.0","45264.0","0.2889","251.0","0","0","0","0","0","0","85.18","34.42"
"Walton","Walton","Monroe","US","GA","6Q","0",,"2","0",,"5.18322707717825","0.0",,,"38586.0","20481.0","0.884","202.0","0","0","0","0","0","0","83.43","33.47"
"Ware","Ware","Waycross","US","GA","6R","0",,"5","1",,"14.0960221025627","2.81920442051253",,,"35471.0","34219.0","0.0366","333.0","0","0","0","0","0","0","82.22","31.12"
"Warren","Warren","Warrenton","US","GA","6S","0",,"2","0",,"32.9055610398157","0.0",,,"6078.0","7360.0","-0.1742","205.0","0","0","1","0","0","0","82.4","33.23"
"Washington","Washington","Sandersville","US","GA","6T","0",,"6","0",,"31.3938886563416","0.0",,,"19112.0","18903.0","0.0111","196.0","0","0","1","0","0","0","82.49","32.59"
"Wayne","Wayne","Jesup","US","GA","6U","0",,"4","0",,"17.8922884236894","0.0",,,"22356.0","17921.0","0.2475","274.0","0","0","1","0","0","0","81.54","31.36"
"Webster","Webster","Preston","US","GA","6V","0",,"0","0",,"0.0","0.0",,,"2263.0","3247.0","-0.303","65.0","0","0","0","0","0","0","84.32","32.03"
"Wheeler","Wheeler","Alamo","US","GA","6W","0",,"0","0",,"0.0","0.0",,,"4903.0","5342.0","-0.0822","135.0","0","0","1","0","0","0","82.49","32.09"
"White","White","Cleveland","US","GA","6X","0",,"4","0",,"30.7550361371675","0.0",,,"13006.0","6935.0","0.8754","189.0","0","0","0","0","0","0","83.48","34.43"
"Whitfield","Whitfield","Dalton","US","GA","6Y","0",,"5","0",,"6.90016836410808","0.0",,,"72462.0","42109.0","0.7208","244.0","0","0","0","1","0","0","84.59","34.46"
"Wilcox","Wilcox","Abbeville","US","GA","6Z","0",,"0","0",,"0.0","0.0",,,"7008.0","7904.0","-0.1134","214.0","0","0","1","0","0","0","83.19","31.59"
"Wilkes","Wilkes","Washington","US","GA","7A","0",,"1","1",,"9.43663300934227","9.43663300934227",,,"10597.0","10961.0","-0.0332","275.0","0","1","0","0","0","0","82.46","33.43"
"Wilkinson","Wilkinson","Irwinton","US","GA","7B","0",,"1","0",,"9.77708251857646","0.0",,,"10228.0","9250.0","0.1057","204.0","0","0","1","0","0","0","83.1","32.47"
"Worth","Worth","Sylvester","US","GA","7C","0",,"0","0",,"0.0","0.0",,,"19745.0","16682.0","0.1836","197.0","0","0","1","0","0","0","83.52","31.32"
"Hawaii","Hawaii","Hilo","P","HI","01","1",,"23","5",,"19.1161681225429","4.15568872229195",,"390","120317.0","61332.0","0.9617","302.0","1","0","0","1","0","0","155.04","19.42"
"Honolulu","Honolulu","Honolulu","P","HI","02","1",,"104","15",,"12.4367549158068","1.79376272824136",,"505","836231.0","315000.0","1.6547","512.0","1","0","0","1","1","1","157.5","21.19"
"Kalawao","Kalawao","Kaiaupapa","P","HI","03","0",,"0","0",,"0.0","0.0",,,"279.0","279.0",,"132.0","1","0","0","0","0","0","156.9","21.2"
"Kauai","KAUAI","Lihue","P","HI","04","0",,"16","3",,"31.264044394943","5.86200832405182",,,"51177.0","28176.0","0.8163","255.0","1","0","0","1","0","0","159.23","21.59"
"Maui","Maui","Wailuku","P","HI","05","0",,"19","2",,"18.9292047741447","1.9925478709626",,,"100374.0","42576.0","1.3575","279.0","1","0","0","1","0","0","156.3","20.54"
"Ada","Ada","Boise","US","ID","01","0","Boise/Meridian/Nampa","77","4",,"37.4195116024784","1.94387073259628",,,"205775.0","93460.0","1.2017","572.0","0","0","1","1","0","0","116.12","43.38"
"Adams","Adams","Council","US","ID","02","0",,"3","3",,"92.1942224953903","92.1942224953903",,,"3254.0","2978.0","0.0927","392.0","0","0","1","0","0","0","116.27","44.44"
"Bannock","Bannock","Pocatello","US","ID","03","0",,"12","1",,"18.1746584678763","1.51455487232302",,,"66026.0","49342.0","0.3381","535.0","0","0","0","1","0","0","112.26","42.53"
"Bear Lake","Bear Lake","Paris","US","ID","04","0",,"1","0",,"16.4365548980934","0.0",,,"6084.0","7148.0","-0.1489","501.0","0","1","0","0","0","0","111.24","42.15"
"Benewah","Benewah","Saint Maries","US","ID","05","0",,"3","0",,"37.7976565452942","0.0",,,"7937.0","6036.0","0.3149","359.0","0","0","0","0","0","0","116.34","47.19"
"Bingham","Bingham","Blackfoot","US","ID","06","1","Shelley","16","5",,"42.5724396668707","13.3038873958971",,"154","37583.0","28218.0","0.3319","478.0","0","1","1","1","1","1","112.2","43.13"
"Blaine","Blaine","Hailey","US","ID","07","0","Hailey","8","2",,"59.0318772136954","14.7579693034238",,,"13552.0","4598.0","1.9474","529.0","0","1","1","0","0","0","114.19","43.31"
"Boise","Boise","Idaho City","US","ID","08","0","Horseshoe Bend","5","1",,"142.490738102023","28.4981476204047",,,"3509.0","1646.0","1.1318","382.0","0","1","0","0","0","0","115.5","43.1"
"Bonner","Bonner","Sandpoint","US","ID","09","0",,"14","2",,"52.5880850424461","7.5125835774923",,,"26622.0","15587.0","0.708","398.0","0","1","0","0","0","0","116.34","48.17"
"Bonneville","Bonneville","Idaho Falls","US","ID","10","0",,"19","2",,"26.3132383286939","2.76981456091515",,,"72207.0","46906.0","0.5394","598.0","0","1","1","1","1","1","112.01","43.3"
"Boundary","Boundary","Bonners Ferry","US","ID","11","0",,"1","1",,"12.0019203072492","12.0019203072492",,,"8332.0","5809.0","0.4343","338.0","0","0","0","0","0","0","116.2","48.41"
"Butte","Butte","Arco","US","ID","12","0",,"2","1",,"86.2812769628991","43.1406384814495",,,"2318.0","3498.0","-0.3373","513.0","0","0","0","0","1","1","113.18","43.38"
"Camas","Camas","Fairfield","US","ID","13","0",,"0","0",,"0.0","0.0",,,"727.0","917.0","-0.2072","553.0","0","0","0","0","0","0","114.46","43.21"
"Canyon","Canyon","Caldwell","US","ID","14","0",,"16","1",,"17.7627780984946","1.11017363115591",,,"90076.0","57662.0","0.5621","418.0","0","1","1","1","0","0","116.4","43.39"
"Caribou","Caribou","Soda Springs","US","ID","15","1","Burley","15","5",,"215.4243860405","71.8081286801666",,"20","6963.0","5976.0","0.1652","509.0","0","1","0","0","0","0","113.77","42.53"
"Cassia","Cassia","Burley","US","ID","16","0",,"2","1",,"10.2396067990989","5.11980339954946",,,"19532.0","16121.0","0.2116","481.0","0","1","1","1","0","0","113.48","42.32"
"Clark","Clark","Dubois","US","ID","17","0",,"0","0",,"0.0","0.0",,,"762.0","915.0","-0.1672","481.0","0","0","0","1","0","0","112.13","44.1"
"Clearwater","Clearwater","Orofino","US","ID","18","0",,"7","5",,"82.3045267489712","58.7889476778366",,,"8505.0","8548.0","-0.005","364.0","0","1","0","0","0","0","116.15","46.3"
"Custer","Custer","Challis","US","ID","19","0",,"2","2",,"48.390999274135","48.390999274135",,,"4133.0","2996.0","0.3795","457.0","0","0","0","0","0","0","114.15","44.3"
"Elmore","Elmore","Mountain Home","US","ID","20","0","Mountain Home","13","4",,"61.30629568498","18.8634755953784",,,"21205.0","16719.0","0.2683","610.0","0","1","1","1","1","0","115.42","43.09"
"Franklin","Franklin","Preston","US","ID","21","0",,"0","0",,"0.0","0.0",,,"9232.0","8457.0","0.0916","516.0","0","0","0","0","0","0","111.53","42.06"
